iter	Logloss
0	0.663220198
1	0.6403542752
2	0.6090636008
3	0.5769795194
4	0.5470318385
5	0.523168868
6	0.500856804
7	0.4758196535
8	0.4539640364
9	0.4343847995
10	0.4147029505
11	0.3934098109
12	0.3774474461
13	0.3614998945
14	0.3438983357
15	0.3288115353
16	0.3170061318
17	0.3037966662
18	0.292483804
19	0.2789402059
20	0.2670245794
21	0.2552235131
22	0.2459535285
23	0.2344279823
24	0.2266725025
25	0.2182509013
26	0.2087666344
27	0.1998929891
28	0.1928982444
29	0.185939419
30	0.181139619
31	0.174275144
32	0.1676636382
33	0.1614394024
34	0.1559167911
35	0.1510229092
36	0.1457848373
37	0.141221923
38	0.137679126
39	0.1334529152
40	0.1294020803
41	0.1255964511
42	0.1218265192
43	0.118805411
44	0.1155735529
45	0.1128357747
46	0.110497318
47	0.1077608177
48	0.1052563067
49	0.1031286134
50	0.1004885887
51	0.09781522832
52	0.09564694279
53	0.09341653404
54	0.09140557718
55	0.08925317299
56	0.08764773599
57	0.0857224889
58	0.08418091911
59	0.08261985076
60	0.08107816763
61	0.07971259226
62	0.07816488147
63	0.07674849889
64	0.07543572618
65	0.07463606405
66	0.07338857759
67	0.07264228684
68	0.07140553086
69	0.07026497427
70	0.0693194376
71	0.06843558066
72	0.06744912568
73	0.06642489965
74	0.06526689023
75	0.06450253504
76	0.06376481841
77	0.0630564043
78	0.06218498613
79	0.06153016446
80	0.06066495824
81	0.06007931436
82	0.05931673044
83	0.05852306546
84	0.05788717197
85	0.05736219018
86	0.05663630527
87	0.0561301542
88	0.05548099699
89	0.05482277688
90	0.05432759034
91	0.05379289052
92	0.05307711813
93	0.05267536647
94	0.05224551595
95	0.05184478022
96	0.05129594153
97	0.05087399857
98	0.05052599869
99	0.0501031406
100	0.04971265476
101	0.04913493354
102	0.0488144155
103	0.04840188969
104	0.04807732245
105	0.04775176966
106	0.0474991286
107	0.04693774357
108	0.04648742073
109	0.04614613275
110	0.04586769912
111	0.04548998646
112	0.04504096163
113	0.04472982135
114	0.04444838875
115	0.04418746998
116	0.04398377394
117	0.04369014338
